Date,Year,Day,Time,PH_INT,PH_EXT,TEMP,TEMP_CTD,Salinity,Oxygen
2016249,2016,249,8.26519182,7.920954,7.967298,27.7747,27.55682,33.25098,4.21
2016249,2016,249,8.5152197,7.922236,7.967806,27.72536,27.52338,33.23908,4.1996
2016249,2016,249,8.76521988,7.922608,7.967858,27.6813,27.33146,33.27322,4.1648
2016249,2016,249,9.01522026,7.920756,7.965538,27.62066,27.35756,33.26926,4.1014
2016249,2016,249,9.26524774,7.919606,7.96326,27.55928,27.22526,33.2378,4.0602
2016249,2016,249,9.51525288,7.920646,7.965458,27.5571,27.3159,33.18316,4.0686
2016249,2016,249,9.76523648,7.925242,7.970206,27.56106,27.35976,33.1306,4.1412
2016249,2016,249,10.01527556,7.922324,7.967634,27.51786,27.39956,33.12208,4.0624
2016249,2016,249,10.26528664,7.929806,7.975272,27.54446,27.35528,33.11014,4.1728
2016249,2016,249,10.51530342,7.924162,7.969652,27.51522,27.2447,33.05354,4.108
2016249,2016,249,10.76528034,7.918342,7.964214,27.49586,27.22738,33.03736,4.0154
2016249,2016,249,11.01531408,7.912888,7.959492,27.48328,27.22982,33.0314,3.9536
2016249,2016,249,11.26533108,7.913294,7.959988,27.47732,27.23644,33.03102,3.9368
2016249,2016,249,11.51530324,7.915082,7.962068,27.46996,27.2186,33.02478,3.9652
2016249,2016,249,11.76535854,7.914382,7.961224,27.46048,27.20696,33.00756,3.9648
2016249,2016,249,12.01535854,7.91395,7.961732,27.46992,27.2685,33.05418,3.9692
2016249,2016,249,12.2653696,7.907698,7.955422,27.4908,27.29334,33.07322,3.9244
2016249,2016,249,12.5153862,7.907012,7.955224,27.52626,27.34988,33.09366,3.9392
2016249,2016,249,12.76539212,7.912096,7.959936,27.556,27.36286,33.10348,3.9862
2016249,2016,249,13.01541482,7.909212,7.957284,27.57786,27.39272,33.10864,3.9814
2016249,2016,249,13.26513536,7.902142,7.950668,27.58428,27.35066,33.09114,3.921
2016249,2016,249,13.54570654,7.901408,7.950534,27.57118,27.307875,33.05655,3.92525
2016249,2016,249,13.76514244,7.90176,7.95073,27.5602,27.31258,33.0906,3.9116
2016249,2016,249,14.01516438,7.90635,7.95594,27.58772,27.41158,33.15688,3.963
2016249,2016,249,14.26515294,7.90645,7.955268,27.57744,27.33064,33.22958,3.9912
2016249,2016,249,14.51519164,7.907922,7.956336,27.604,27.4254,33.61638,3.9944
2016249,2016,249,14.7652031,7.899558,7.944588,27.5664,27.23256,33.2,3.8792
2016249,2016,249,15.0152195,7.893878,7.939612,27.5285,27.19986,33.12614,3.8052
2016249,2016,249,15.2957897,7.899626,7.946682,27.4888,27.172825,33.09805,3.888
2016249,2016,249,15.51523134,7.904862,7.95194,27.45728,27.16346,33.09732,3.93
2016249,2016,249,15.76521912,7.904128,7.951548,27.45486,27.15354,33.1106,3.9254
2016249,2016,249,16.01524774,7.908076,7.954838,27.41798,27.12512,33.08258,3.9626
2016249,2016,249,16.26525346,7.907762,7.954238,27.37996,27.075,33.0437,3.9592
2016249,2016,249,16.51527634,7.905642,7.95162,27.34208,27.0392,33.0232,3.9192
2016249,2016,249,16.76525918,7.908756,7.955358,27.34194,27.10766,33.06454,3.939
2016249,2016,249,17.01528588,7.913302,7.959958,27.3597,27.12794,33.09144,3.9992
2016249,2016,249,17.2958725,7.909664,7.957112,27.3675,27.1262,33.08525,4.0055
2016249,2016,249,17.51530876,7.909598,7.956436,27.342,27.02842,33.04266,4.005
2016249,2016,249,17.76530304,7.908678,7.954602,27.31724,26.98346,33.0382,4.001
2016249,2016,249,18.01533738,7.906138,7.952828,27.29722,27.01642,33.06706,3.9882
2016249,2016,249,18.26535834,7.920026,7.967466,27.3399,27.1908,33.12262,4.1252
2016249,2016,249,18.51535834,7.93511,7.982548,27.39904,27.23454,33.13938,4.3216
2016249,2016,249,18.7653698,7.928542,7.9763,27.42948,27.21108,33.1245,4.324
2016249,2016,249,19.01538698,7.928026,7.975254,27.49264,27.25826,33.14698,4.3492
2016249,2016,249,19.2653927,7.924826,7.972944,27.53052,27.2476,33.14912,4.3652
2016249,2016,249,19.515403,7.924754,7.973978,27.56014,27.29482,33.1716,4.3638
2016249,2016,249,19.7651371,7.923702,7.972506,27.61726,27.2878,33.1574,4.3658
2016249,2016,249,20.01514816,7.92173,7.970876,27.67006,27.31232,33.13094,4.3834
2016249,2016,249,20.26516418,7.922482,7.972624,27.7077,27.29632,33.1439,4.4028
2016249,2016,249,20.51516418,7.921572,7.971728,27.74462,27.33552,33.14492,4.4116
2016249,2016,249,20.76517524,7.926768,7.978502,27.80726,27.43532,33.1451,4.4688
2016249,2016,249,21.0151924,7.929056,7.980792,27.8422,27.47504,33.12958,4.5146
2016249,2016,249,21.26519812,7.92808,7.980534,27.87272,27.464,33.1484,4.5254
2016249,2016,249,21.5151924,7.928448,7.980926,27.93634,27.53942,33.13552,4.5476
2016249,2016,249,21.79579964,7.924488,7.97933,28.0317,27.638125,33.123575,4.56175
2016249,2016,249,22.01522484,7.92727,7.980602,28.06418,27.67902,33.12434,4.6058
2016249,2016,249,22.26524774,7.92867,7.981952,28.1038,27.6485,33.12562,4.6226
2016249,2016,249,22.51525346,7.92837,7.98196,28.12266,27.6817,33.13206,4.6228
2016249,2016,249,22.76524774,7.92833,7.981634,28.13814,27.67628,33.1241,4.6316
2016249,2016,249,23.0152752,7.928126,7.98078,28.15392,27.66988,33.14916,4.615
2016249,2016,249,23.26528702,7.927632,7.980034,28.16152,27.75558,33.12978,4.6312
2016249,2016,249,23.51530304,7.928392,7.981224,28.16268,27.72632,33.1589,4.6318
2016249,2016,249,23.76529198,7.93388,7.985984,28.16984,27.7141,33.15334,4.6328
2016250,2016,250,0.0153145,7.932668,7.985748,28.13312,27.77812,33.15492,4.632
2016250,2016,250,0.26529308,7.93543,7.987744,28.08802,27.71164,33.17742,4.6238
2016250,2016,250,0.51533442,7.939992,7.995052,28.2006,28.12908,33.44714,4.74
2016250,2016,250,0.76534216,7.948532,8.001352,28.25014,28.02552,33.4521,4.8908
2016250,2016,250,1.0153314,7.94362,7.996158,28.23728,27.97642,33.25068,4.9872
2016250,2016,250,1.26534774,7.938066,7.991234,28.23298,27.95746,33.21078,4.9998
2016250,2016,250,1.51535904,7.935912,7.989628,28.24032,27.99244,33.267,4.9532
2016250,2016,250,1.76538682,7.93608,7.989046,28.23636,27.95266,33.21102,4.9182
2016250,2016,250,2.01538662,7.939492,7.992576,28.21658,27.91228,33.19844,4.8896
2016250,2016,250,2.2651369,7.9375,7.99022,28.2009,27.89906,33.20526,4.8522
2016250,2016,250,2.51539776,7.93733,7.99077,28.19162,27.8832,33.2023,4.8064
2016250,2016,250,2.76516452,7.937444,7.990352,28.17498,27.85096,33.2076,4.7776
2016250,2016,250,3.01517014,7.934572,7.986764,28.14252,27.83344,33.21396,4.7418
2016250,2016,250,3.26519198,7.93732,7.989172,28.0909,27.7348,33.26144,4.7316
2016250,2016,250,3.51519222,7.941322,7.992098,28.03344,27.69812,33.28172,4.7138
2016250,2016,250,3.76519222,7.942934,7.993146,27.98614,27.69212,33.28824,4.671
2016250,2016,250,4.01522006,7.942382,7.991316,27.9492,27.60044,33.38786,4.651
2016250,2016,250,4.26521996,7.932248,7.980426,27.90324,27.5561,33.43642,4.5042
2016250,2016,250,4.51523018,7.925482,7.972186,27.84934,27.51694,33.41158,4.405
2016250,2016,250,4.76524782,7.937828,7.98567,27.89104,27.6126,33.33516,4.5192
2016250,2016,250,5.01523112,7.929974,7.977408,27.85204,27.714,33.25854,4.4584
2016250,2016,250,5.2652589,7.928834,7.976044,27.80968,27.49102,33.26016,4.333
2016250,2016,250,5.54585582,7.916532,7.964714,27.7668,27.459625,33.24555,4.243
2016250,2016,250,5.7652811,7.911586,7.959226,27.73402,27.4392,33.24196,4.1472
2016250,2016,250,6.0458785,7.914088,7.962862,27.7219,27.44915,33.216775,4.183
2016250,2016,250,6.26530342,7.909482,7.95678,27.67774,27.31992,33.26926,4.0616
2016250,2016,250,6.51531428,7.915412,7.962758,27.66124,27.41488,33.24898,4.1936
2016250,2016,250,6.76533128,7.925816,7.973982,27.68642,27.5551,33.27968,4.3122
2016250,2016,250,7.01534756,7.929416,7.975572,27.65466,27.46136,33.29974,4.272
2016250,2016,250,7.26534756,7.94011,7.986614,27.6752,27.58104,33.27606,4.4052
2016250,2016,250,7.51536456,7.93572,7.980942,27.62956,27.30368,33.34504,4.3712
2016250,2016,250,7.76535864,7.933534,7.979212,27.59842,27.42846,33.2733,4.2796
2016250,2016,250,8.01535872,7.941698,7.987912,27.6092,27.34064,33.27128,4.386
2016250,2016,250,8.26539172,7.93993,7.98582,27.56942,27.36254,33.2621,4.2914
2016250,2016,250,8.51513654,7.935538,7.980628,27.52176,27.21892,33.27102,4.278
2016250,2016,250,8.76513652,7.926142,7.971036,27.48036,27.17714,33.27858,4.1076
2016250,2016,250,9.04571268,7.921498,7.96757,27.44948,27.170975,33.29215,4.07575
2016250,2016,250,9.26516436,7.923508,7.968266,27.43428,27.18584,33.30058,4.0976
2016250,2016,250,9.5151661,7.913538,7.95756,27.39726,27.11416,33.31628,3.997
2016250,2016,250,9.765164,7.916978,7.961298,27.39208,27.237,33.29544,4.0094
2016250,2016,250,10.04574012,7.916518,7.962016,27.36738,27.157125,33.313225,4.084
2016250,2016,250,10.26519812,7.911478,7.955168,27.3512,27.0616,33.33642,3.9938
2016250,2016,250,10.51518648,7.915738,7.960018,27.34618,27.13894,33.29764,3.98
2016250,2016,250,10.76519202,7.921244,7.965448,27.34658,27.11472,33.31186,4.0818
2016250,2016,250,11.0152258,7.920508,7.964722,27.34176,27.10078,33.34208,4.035
2016250,2016,250,11.26522484,7.916612,7.961114,27.34126,27.10882,33.39254,3.9992
2016250,2016,250,11.51525878,7.906902,7.95046,27.32616,27.06144,33.3924,3.9328
2016250,2016,250,11.76526984,7.891086,7.934132,27.3044,27.02696,33.399,3.818
2016250,2016,250,12.01528074,7.889706,7.933084,27.28954,27.03514,33.4079,3.8022
2016250,2016,250,12.26529216,7.907562,7.950822,27.29316,27.07424,33.35654,3.9344
2016250,2016,250,12.51530324,7.919068,7.96264,27.29276,27.04936,33.32282,4.039
2016250,2016,250,12.76530876,7.919344,7.962554,27.2735,27.01748,33.2614,4.021
2016250,2016,250,13.01531962,7.906584,7.9499,27.24694,26.9687,33.2771,3.8744
2016250,2016,250,13.2653078,7.896358,7.939672,27.23632,26.98918,33.22916,3.7478
2016250,2016,250,13.51534214,7.896246,7.940112,27.23542,27.0041,33.22952,3.7602
2016250,2016,250,13.76535854,7.893972,7.937202,27.2296,26.9909,33.2676,3.7208
2016250,2016,250,14.01536408,7.894624,7.939396,27.26088,27.10272,33.45276,3.7122
2016250,2016,250,14.26538698,7.900968,7.944246,27.27058,27.03212,33.35096,3.8168
2016250,2016,250,14.51538524,7.90544,7.948276,27.23644,26.92926,33.25968,3.8562
2016250,2016,250,14.7653862,7.898536,7.94152,27.18894,26.8683,33.22608,3.7932
2016250,2016,250,15.0153866,7.909258,7.953216,27.18938,26.97934,33.1593,3.8854
2016250,2016,250,15.26513672,7.91139,7.95554,27.19892,26.9644,33.24362,3.942
2016250,2016,250,15.51515294,7.901298,7.946146,27.2569,27.03562,33.34662,3.7768
2016250,2016,250,15.76514206,7.905338,7.950306,27.36416,27.43876,34.16048,3.8118
2016250,2016,250,16.01516952,7.915878,7.958138,27.47182,27.4151,34.12462,3.9156
2016250,2016,250,16.26518632,7.903042,7.94376,27.51094,27.36814,34.05172,3.8182
2016250,2016,250,16.5151924,7.91091,7.951428,27.4689,27.08514,33.25712,3.889
2016250,2016,250,16.7651924,7.901232,7.944832,27.505,27.30294,33.82766,3.7952
2016250,2016,250,17.01521988,7.89791,7.941732,27.52288,27.40282,34.01854,3.7762
2016250,2016,250,17.2652031,7.914812,7.957928,27.5853,27.34676,33.95254,3.9728
2016250,2016,250,17.51523056,7.913728,7.956938,27.61978,27.4535,34.18276,3.95
2016250,2016,250,17.79582786,7.919518,7.962214,27.6698,27.431625,34.322725,4.06075
2016250,2016,250,18.01525918,7.929664,7.970886,27.70448,27.49142,34.15274,4.1408
2016250,2016,250,18.26527634,7.935278,7.976464,27.74294,27.4616,34.20726,4.2108
2016250,2016,250,18.51527634,7.944216,7.985112,27.7601,27.46512,34.14904,4.2984
2016250,2016,250,18.76525918,7.946704,7.987712,27.73282,27.3439,33.65514,4.3804
2016250,2016,250,19.01530304,7.94013,7.983112,27.66964,27.24356,33.4547,4.3652
2016250,2016,250,19.26527634,7.935438,7.980356,27.64048,27.25322,33.45368,4.3516
2016250,2016,250,19.51531448,7.934928,7.980428,27.62402,27.2664,33.45178,4.3626
2016250,2016,250,19.76533126,7.934674,7.98032,27.5885,27.21078,33.32992,4.368
2016250,2016,250,20.01533698,7.933666,7.980944,27.55908,27.21052,33.3266,4.3612
2016250,2016,250,20.26535874,7.935948,7.982396,27.53556,27.16328,33.28162,4.377
2016250,2016,250,20.51533164,7.93783,7.98508,27.51222,27.18916,33.32848,4.3778
2016250,2016,250,20.76535834,7.938982,7.986648,27.52264,27.21412,33.33048,4.3866
2016250,2016,250,21.0153862,7.939522,7.986418,27.52838,27.20622,33.34062,4.403
2016250,2016,250,21.2653927,7.941864,7.98897,27.53322,27.2031,33.38354,4.4358
2016250,2016,250,21.51539804,7.945902,7.992276,27.53772,27.19038,33.3891,4.4838
2016250,2016,250,21.7651371,7.949998,7.996914,27.5358,27.22298,33.41836,4.6316
2016250,2016,250,22.01514282,7.948804,7.99531,27.5439,27.23858,33.48172,4.7674
2016250,2016,250,22.26514816,7.94952,7.995948,27.54334,27.24988,33.51042,4.7636
2016250,2016,250,22.51517676,7.95314,7.9991,27.55036,27.28114,33.487,4.7488
2016250,2016,250,22.76518096,7.955512,8.002776,27.59606,27.33866,33.4419,4.764
2016250,2016,250,23.0151924,7.95659,8.003848,27.64724,27.36012,33.40032,4.7948
2016250,2016,250,23.26520882,7.954996,8.001794,27.6959,27.41082,33.35996,4.815
2016250,2016,250,23.51519088,7.9542,8.002246,27.70868,27.35026,33.3169,4.7814
2016250,2016,250,23.76523056,7.953598,8.001686,27.67878,27.3342,33.31936,4.7412
2016251,2016,251,0.01524308,7.950698,7.999458,27.6694,27.36622,33.33312,4.741
2016251,2016,251,0.26524806,7.947368,7.996488,27.67434,27.34926,33.34896,4.7284
2016251,2016,251,0.51524774,7.947998,7.997504,27.6828,27.4167,33.33952,4.757
2016251,2016,251,0.7652749,7.946584,7.99627,27.69202,27.42026,33.32946,4.7546
2016251,2016,251,1.01527572,7.94508,7.994834,27.69484,27.41356,33.33796,4.7356
2016251,2016,251,1.26527576,7.94672,7.996784,27.69434,27.40908,33.29622,4.728
2016251,2016,251,1.51527572,7.94897,7.9987,27.68764,27.3912,33.27322,4.7192
2016251,2016,251,1.76531458,7.949484,7.99952,27.68244,27.37172,33.30002,4.701
2016251,2016,251,2.0153305,7.950376,8.000784,27.6743,27.374,33.30004,4.7002
2016251,2016,251,2.26530922,7.95014,7.99946,27.65916,27.35488,33.29544,4.7044
2016251,2016,251,2.51534244,7.952676,8.002334,27.64806,27.3588,33.29516,4.7256
2016251,2016,251,2.7653589,7.952564,8.001542,27.6429,27.35902,33.302,4.7336
2016251,2016,251,3.0153695,7.949936,7.999612,27.63226,27.36294,33.2999,4.6922
2016251,2016,251,3.26535874,7.947504,7.996732,27.62814,27.36926,33.30328,4.672
2016251,2016,251,3.51535338,7.949482,7.9994,27.63132,27.37866,33.3005,4.6508
2016251,2016,251,3.7653923,7.952422,8.00214,27.63404,27.38086,33.29188,4.6734
2016251,2016,251,4.01539766,7.951168,8.000798,27.63136,27.37694,33.2845,4.6458
2016251,2016,251,4.26514214,7.948456,7.998146,27.623,27.36382,33.2899,4.593
2016251,2016,251,4.51515904,7.946134,7.996318,27.6136,27.35026,33.28982,4.5596
2016251,2016,251,4.7651641,7.946806,7.996346,27.58286,27.28192,33.27436,4.5032
2016251,2016,251,5.01516456,7.944884,7.995178,27.5588,27.28664,33.30052,4.428
2016251,2016,251,5.2651534,7.94044,7.99026,27.5347,27.2564,33.30488,4.3658
2016251,2016,251,5.54576178,7.934784,7.984694,27.51082,27.22765,33.303775,4.295
2016251,2016,251,5.76520366,7.933122,7.981552,27.48748,27.21086,33.30696,4.2304
2016251,2016,251,6.01521996,7.931532,7.980228,27.46184,27.1783,33.3108,4.2072
2016251,2016,251,6.26523102,7.930012,7.978044,27.42896,27.13302,33.30148,4.1976
2016251,2016,251,6.51524754,7.93,7.977368,27.38846,27.07012,33.27878,4.1658
2016251,2016,251,6.79580572,7.923806,7.971844,27.34858,27.020175,33.27635,4.1345
2016251,2016,251,7.01525908,7.927528,7.97446,27.305,26.9946,33.27304,4.142
2016251,2016,251,7.29584474,7.921632,7.969096,27.27966,26.99005,33.2894,4.11875
2016251,2016,251,7.51527566,7.917426,7.96438,27.26558,27.01332,33.31264,4.0606
2016251,2016,251,7.76528674,7.909544,7.956216,27.25946,27.01078,33.33078,3.9742
2016251,2016,251,8.01530342,7.9049,7.95102,27.24828,26.98908,33.33546,3.9136
2016251,2016,251,8.26530152,7.91432,7.959618,27.21728,26.9622,33.22036,4.0428
2016251,2016,251,8.5152977,7.921042,7.966466,27.18012,26.8972,33.29312,4.084
2016251,2016,251,8.76533662,7.936428,7.982518,27.16932,26.94796,33.15914,4.2672
2016251,2016,251,9.01533738,7.950316,7.997656,27.19616,27.01442,33.10914,4.4882
2016251,2016,251,9.26535872,7.937862,7.984704,27.1877,26.94364,33.09858,4.3422
2016251,2016,251,9.51536444,7.942418,7.989616,27.19678,26.92492,33.06796,4.3866
2016251,2016,251,9.76538698,7.939728,7.987518,27.19444,26.94538,33.03318,4.318
2016251,2016,251,10.01536426,7.930182,7.976862,27.12078,26.74402,33.10092,4.2214
2016251,2016,251,10.2653862,7.924838,7.971902,27.04682,26.74362,33.09404,4.0936
2016251,2016,251,10.51539766,7.918722,7.96417,26.95224,26.58642,33.13766,4.0556
2016251,2016,251,10.76513634,7.91903,7.965086,26.95176,26.69118,33.12906,4.0612
2016251,2016,251,11.01513634,7.913754,7.95972,26.96942,26.84186,33.11344,4.0314
2016251,2016,251,11.2651642,7.922564,7.968024,27.00184,26.83576,33.1044,4.1762
2016251,2016,251,11.51517542,7.931468,7.976928,27.01046,26.89038,33.07368,4.23
2016251,2016,251,11.76518478,7.928216,7.97237,26.97184,26.6559,33.19578,4.2272
2016251,2016,251,12.01518688,7.922662,7.966902,26.95706,26.71232,33.22956,4.116
2016251,2016,251,12.26517506,7.921328,7.965924,26.94728,26.69942,33.24306,4.0754
2016251,2016,251,12.51522026,7.909708,7.953576,26.94444,26.71244,33.26716,3.975
2016251,2016,251,12.7652031,7.900474,7.944876,26.96894,26.80662,33.34504,3.8892
2016251,2016,251,13.01524794,7.895596,7.939952,26.9781,26.72698,33.2698,3.8252
2016251,2016,251,13.26524794,7.890698,7.934916,26.973,26.73292,33.26932,3.763
2016251,2016,251,13.51525784,7.880136,7.924816,26.97078,26.72388,33.24458,3.6644
2016251,2016,251,13.76525898,7.892846,7.937258,26.95792,26.69302,33.18862,3.7906
2016251,2016,251,14.01527556,7.905314,7.950238,26.96562,26.7624,33.23258,3.9522
2016251,2016,251,14.26527556,7.905896,7.950392,26.98374,26.78714,33.25782,3.9186
2016251,2016,251,14.5152977,7.906918,7.95217,27.05594,26.89146,33.38012,3.931
2016251,2016,251,14.76531886,7.922922,7.968554,27.2193,27.27012,34.05596,4.1252
2016251,2016,251,15.01530876,7.910762,7.95378,27.28308,27.0044,33.71074,3.9884
2016251,2016,251,15.26533662,7.911854,7.954366,27.14916,26.7104,33.21876,3.9522
2016251,2016,251,15.51534766,7.912168,7.956736,27.06382,26.7211,33.22788,3.996
2016251,2016,251,15.76535872,7.902498,7.947654,27.04264,26.77166,33.306,3.895
2016251,2016,251,16.01534118,7.910592,7.955702,27.0232,26.75468,33.29844,3.9488
2016251,2016,251,16.26538698,7.920764,7.96588,27.00516,26.71732,33.29222,4.087
2016251,2016,251,16.51538698,7.92323,7.968252,26.97894,26.6865,33.2835,4.0942
2016251,2016,251,16.76539804,7.919778,7.964256,26.97416,26.72672,33.33548,4.0482
2016251,2016,251,17.0151371,7.910728,7.957656,27.05622,27.11058,33.8471,3.9554
2016251,2016,251,17.2651371,7.926592,7.969494,26.96694,26.61044,33.25594,4.0562
2016251,2016,251,17.51514816,7.924352,7.967554,26.92546,26.62366,33.25258,4.082
2016251,2016,251,17.76516418,7.922956,7.966294,26.92438,26.64912,33.26792,4.0568
2016251,2016,251,18.01514816,7.922494,7.966418,26.94386,26.72744,33.31764,4.0918
2016251,2016,251,18.26516952,7.92786,7.97205,26.97404,26.78742,33.35994,4.1564
2016251,2016,251,18.51516952,7.927068,7.971374,27.02672,26.78854,33.3219,4.189
2016251,2016,251,18.76518632,7.934716,7.978532,27.03494,26.70162,33.23198,4.2706
2016251,2016,251,19.0152195,7.93596,7.979918,27.02726,26.70166,33.2303,4.291
2016251,2016,251,19.26519812,7.936088,7.980948,27.03294,26.71236,33.25304,4.3146
2016251,2016,251,19.51524774,7.936066,7.980928,27.04524,26.74108,33.25874,4.3258
2016251,2016,251,19.79582824,7.931372,7.976692,27.0803,26.7372,33.262525,4.31975
2016251,2016,251,20.01523056,7.937616,7.98351,27.08812,26.76898,33.25036,4.3728
2016251,2016,251,20.26525918,7.938496,7.98502,27.14284,26.78914,33.26486,4.4054
2016251,2016,251,20.51527596,7.940658,7.986888,27.17054,26.83012,33.2407,4.4574
2016251,2016,251,20.7652752,7.943364,7.991352,27.18086,26.8832,33.25544,4.5172
2016251,2016,251,21.01530304,7.949762,7.998896,27.30786,27.1767,33.37164,4.667
2016251,2016,251,21.29587134,7.95262,8.003296,27.45606,27.310525,33.449275,4.77475
2016251,2016,251,21.51533164,7.960156,8.010576,27.56626,27.36024,33.45096,4.8588
2016251,2016,251,21.76533126,7.956752,8.007756,27.6268,27.32666,33.4786,4.8402
2016251,2016,251,22.01534806,7.95454,8.005556,27.66918,27.38568,33.49968,4.8084
2016251,2016,251,22.26535834,7.952926,8.00314,27.64956,27.28452,33.51772,4.764
2016251,2016,251,22.51535834,7.955348,8.005352,27.69144,27.37994,33.56054,4.7992
2016251,2016,251,22.76538698,7.956868,8.007798,27.69896,27.39572,33.58434,4.8148
2016251,2016,251,23.01538698,7.959276,8.009342,27.7095,27.38294,33.6135,4.811
2016251,2016,251,23.26538698,7.957356,8.007398,27.73984,27.41208,33.63388,4.8154
2016251,2016,251,23.54570504,7.954598,8.005116,27.77814,27.4537,33.715225,4.825
2016251,2016,251,23.7651371,7.960266,8.009242,27.81552,27.5528,33.78008,4.8792
2016252,2016,252,0.01515892,7.962054,8.011656,27.90248,27.69576,33.78632,4.8876
2016252,2016,252,0.26516464,7.960356,8.00986,27.92064,27.71166,33.81064,4.8682
2016252,2016,252,0.51515326,7.96346,8.012412,27.90858,27.66616,33.77172,4.8756
2016252,2016,252,0.76519226,7.962374,8.00997,27.83546,27.40974,33.51184,4.8322
2016252,2016,252,1.01517654,7.961406,8.009104,27.84832,27.49964,33.59594,4.8036
2016252,2016,252,1.26520348,7.958978,8.008594,27.79332,27.53886,33.59496,4.7992
2016252,2016,252,1.54579484,7.958752,8.008978,27.8422,27.692575,33.7772,4.75475
2016252,2016,252,1.76523134,7.96193,8.00914,27.82266,27.2684,33.21864,4.8394
2016252,2016,252,2.0152453,7.957458,8.007212,27.78332,27.40444,33.33582,4.7954
2016252,2016,252,2.29582792,7.955548,8.006794,27.8395,27.69445,33.66425,4.79625
2016252,2016,252,2.51524808,7.962282,8.011226,27.86176,27.51992,33.48096,4.8364
2016252,2016,252,2.79586168,7.95308,8.00325,27.81384,27.490175,33.47975,4.79725
2016252,2016,252,3.0152648,7.955284,8.0044,27.80006,27.53146,33.60486,4.7836
2016252,2016,252,3.26529154,7.950614,7.998868,27.77392,27.40228,33.46586,4.7258
2016252,2016,252,3.5153032,7.94861,7.996394,27.72936,27.4249,33.52356,4.6538
2016252,2016,252,3.76530334,7.954422,8.002566,27.71336,27.41558,33.5205,4.6642
2016252,2016,252,4.01533108,7.95571,8.003658,27.68896,27.41612,33.5386,4.6218
2016252,2016,252,4.26533672,7.9437,7.9909,27.65832,27.35632,33.63358,4.477
2016252,2016,252,4.51533014,7.939096,7.984766,27.60718,27.31234,33.65688,4.3628
2016252,2016,252,4.76535922,7.942316,7.98805,27.5802,27.25048,33.54156,4.3754
2016252,2016,252,5.01536434,7.95519,8.00008,27.52656,27.23948,33.6243,4.4718
2016252,2016,252,5.26535912,7.950812,7.995754,27.5066,27.2325,33.54598,4.4048
2016252,2016,252,5.51538696,7.95273,7.99706,27.48108,27.21914,33.43168,4.4622
2016252,2016,252,5.765403,7.953528,7.997758,27.46314,27.20434,33.46926,4.4662
2016252,2016,252,6.01566468,7.953414,7.996994,27.44952,27.2126,33.4477,4.418
2016252,2016,252,6.26514214,7.944258,7.98892,27.43802,27.19272,33.62204,4.3152
2016252,2016,252,6.51513624,7.949548,7.994074,27.42798,27.1829,33.53044,4.371
2016252,2016,252,6.76515332,7.950008,7.993956,27.41166,27.16168,33.52128,4.429
2016252,2016,252,7.0151642,7.953298,7.996936,27.40022,27.14752,33.46436,4.4994
2016252,2016,252,7.26518088,7.954292,7.997834,27.39216,27.13624,33.5179,4.4812
2016252,2016,252,7.51519232,7.959574,8.003762,27.37688,27.15016,33.41736,4.5358
2016252,2016,252,7.7652153,7.95784,8.002202,27.3726,27.14046,33.40028,4.5842
2016252,2016,252,8.01521952,7.959092,8.002146,27.33782,27.05516,33.41988,4.5566
2016252,2016,252,8.26523096,7.950196,7.994046,27.3171,27.05306,33.61192,4.4434
2016252,2016,252,8.51520826,7.950014,7.993512,27.2979,27.03102,33.45812,4.3668
2016252,2016,252,8.76524794,7.9554,7.99766,27.2738,26.99398,33.39216,4.4762
2016252,2016,252,9.01525364,7.95559,7.998446,27.2516,27.0077,33.35222,4.4822
2016252,2016,252,9.26527556,7.955596,7.998262,27.23028,26.97306,33.47498,4.4778
2016252,2016,252,9.5152811,7.952256,7.994786,27.21982,26.9706,33.46122,4.4336
2016252,2016,252,9.76530226,7.946078,7.98917,27.20734,26.93734,33.71542,4.2714
2016252,2016,252,10.0152977,7.946102,7.9881,27.20192,26.98144,33.44528,4.2652
2016252,2016,252,10.26532002,7.947324,7.989428,27.20708,26.97586,33.6474,4.3806
2016252,2016,252,10.51533108,7.953944,7.995358,27.2028,26.96076,33.41882,4.3862
2016252,2016,252,10.76533088,7.953694,7.996154,27.2017,27.0035,33.44578,4.4306
2016252,2016,252,11.01534156,7.954134,7.996334,27.19306,26.94718,33.34504,4.3954
2016252,2016,252,11.26535872,7.944386,7.98675,27.15132,26.86928,33.45116,4.2862
2016252,2016,252,11.51536408,7.93982,7.981764,27.09992,26.79432,33.61198,4.1826
2016252,2016,252,11.7653866,7.93455,7.97606,27.05752,26.74524,33.71972,4.1296
2016252,2016,252,12.0153866,7.939984,7.98048,27.04552,26.83542,33.52338,4.1678
2016252,2016,252,12.2653965,7.941328,7.981912,27.05132,26.8339,33.43374,4.21
2016252,2016,252,12.51537534,7.941936,7.98226,27.03664,26.8201,33.35046,4.217
2016252,2016,252,12.76539766,7.9348,7.975386,27.00596,26.73606,33.58004,4.1668
2016252,2016,252,13.01513634,7.938908,7.979288,26.97244,26.70844,33.53284,4.2008
2016252,2016,252,13.29574012,7.932414,7.973694,26.94144,26.6612,33.60135,4.13375
2016252,2016,252,13.5151575,7.933558,7.973508,26.92986,26.66146,33.50902,4.1154
2016252,2016,252,13.76518116,7.942816,7.983388,26.92622,26.72636,33.21368,4.2594
2016252,2016,252,14.01516952,7.94523,7.987396,26.94478,26.72836,33.13126,4.2556
