FragID,Parent,Origin,Transplant,Species,Rack,Timepoint,AFDW,SA,BM,BWx.d,LE,NP,R,GP,GPSA,NPSA,RSA,P_RSA,F0,FM,Yield,PropLipids,Final.prey.SA,Extension,Angle,Simpson
3345,71,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,1.560032873,0.020460674,,,,,,,,324,998,675,,,,,
3353,71,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.595480128,0.014840909,,,,,,,,572,1386,587,,,,,
3359,71,Inner Bay,Outer Bay,MCAP,PHY5,3,252,59.08153,4.265292385,1.093898872,0.014876404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5.100296714,,,
3360,71,Inner Bay,Inner Bay,MCAP,PHY1,3,381.76,57.87469,6.59632043,0.850471714,0.013670213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
3363,71,Inner Bay,Inner Bay,MCAP,PHY1,3,204.75,29.55124,6.928643265,0.263396969,0.015084211,0.378021617,0.182647249,0.560668866,0.01897277,0.012792073,0.006180697,3.069681416,NA,NA,NA,,10.26465669,,,
3364,71,Inner Bay,Inner Bay,MCAP,PHY1,3,225.814434,25.3951,8.892047442,0.283711773,NA,0.327983358,0.127963345,0.455946703,0.017954121,0.012915222,0.005038899,3.563103973,NA,NA,NA,,,,,
3365,71,Inner Bay,Outer Bay,MCAP,PHY5,3,359.183333,48.0064,7.481988506,0.515164885,NA,0.599894243,0.288336236,0.888230479,0.018502335,0.012496131,0.006006204,3.080537123,NA,NA,NA,,,,,
3370,71,Inner Bay,Outer Bay,MCAP,PHY6,3,NA,NA,NA,NA,NA,,,,,,,,NA,NA,NA,,,,,
3375,71,Inner Bay,Inner Bay,MCAP,PHY1,3,327.221622,28.74781,11.38248868,0.752292608,0.011989362,0.276121063,0.082880452,0.359001515,0.01248796,0.009604943,0.002883018,4.331558363,NA,NA,NA,,,,,
3381,71,Inner Bay,Outer Bay,MCAP,PHY5,3,329.955555,60.39346,5.463431885,0.94366814,0.019479167,0.842435054,0.347261279,1.189696333,0.019699092,0.013949111,0.005749982,3.425940077,NA,NA,NA,,,,,
3387,71,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,1.082336018,0.018670213,,,,,,,,344,1136,697,,,,,
3389,71,Inner Bay,Outer Bay,MCAP,PHY6,3,,,,0.686102245,0.006438202,,,,,,,,356,1011,647,,,,,
3394,71,Inner Bay,Inner Bay,MCAP,PHY1,3,313.75,35.35831,8.87344446,0.799237915,0.017465909,0.728732932,0.178133828,0.90686676,0.02564791,0.020609948,0.005037962,5.0909295,NA,NA,NA,,,,,
3398,71,Inner Bay,Inner Bay,MCAP,PHY2,3,,,,0.971312281,0.007768421,,,,,,,,290,943,692,,,,,
201,169,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
212,169,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
213,169,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
214,169,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,346,1066,675,,,,,
215,169,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,407,1144,644,,,,,
221,169,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,512,1414,637,,,,,
224,169,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,436,1428,694,,,,,
229,169,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,389,1095,644,,,,,
230,169,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,455,1412,677,,,,,
233,169,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
243,169,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,443,1051,578,,,,,
257,169,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
261,169,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
263,169,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
264,169,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,337,1050,679,,,,,
268,169,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
273,169,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
276,169,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,278,773,640,,,,,
278,169,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
279,169,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,561,1256,553,,,,,
282,125,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
291,125,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,460,1272,638,,,,,
294,125,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
299,125,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,302,871,653,,,,,
300,125,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,381,951,599,,,,,
301,125,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,433,1168,629,,,,,
302,125,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
320,125,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,316,870,636,,,,,
321,125,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,384,1024,625,,,,,
322,125,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
324,125,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
326,125,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
328,125,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
330,125,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
336,125,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
339,125,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,358,1046,657,,,,,
345,125,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
346,125,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
350,125,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,468,1144,590,,,,,
362,167,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,502,956,474,,,,,
368,167,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
369,167,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
379,167,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
380,167,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,321,913,648,,,,,
382,167,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
385,167,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,399,1009,604,,,,,
386,167,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
390,167,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
394,167,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
400,167,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,322,1101,707,,,,,
403,167,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,355,770,538,,,,,
415,167,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
419,167,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
421,167,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
424,167,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,462,1243,628,,,,,
425,167,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,448,1345,666,,,,,
431,167,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,328,1076,695,,,,,
437,167,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,441,1149,616,,,,,
439,167,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,320,1020,686,,,,,
442,121,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,408,897,545,,,,,
443,121,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,469,1277,632,,,,,
446,121,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
449,121,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
459,121,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,334,946,646,,,,,
465,121,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,389,889,562,,,,,
467,121,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
469,121,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
471,121,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
479,121,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,392,976,598,,,,,
483,121,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
485,121,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,344,881,609,,,,,
486,121,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,337,866,610,,,,,
495,121,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,397,867,542,,,,,
499,121,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,470,1209,611,,,,,
500,121,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
502,121,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,356,958,628,,,,,
509,121,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
510,121,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
520,121,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
521,52,Outer Bay,Outer Bay,MCAP,PHY5 ,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
524,52,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
525,52,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
526,52,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,329,689,522,,,,,
529,52,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
536,52,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
540,52,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
542,52,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
558,52,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
561,52,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,345,838,588,,,,,
565,52,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,323,764,577,,,,,
566,52,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
573,52,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
575,52,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,369,996,629,,,,,
576,52,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,436,1147,619,,,,,
577,52,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,358,791,547,,,,,
585,52,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,426,1073,602,,,,,
588,52,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,299,852,649,,,,,
591,52,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,263,655,598,,,,,
600,52,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,450,1299,653,,,,,
600,52,Outer Bay,Inner Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,450,1299,653,,,,,
606,162,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,449,1182,620,,,,,
609,162,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
610,162,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
612,162,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,397,1095,637,,,,,
620,162,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
623,162,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
629,162,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,344,903,619,,,,,
638,162,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
645,162,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,303,870,651,,,,,
648,162,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
649,162,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
650,162,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,446,829,462,,,,,
653,162,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,355,1064,666,,,,,
662,162,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
663,162,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,360,1159,689,,,,,
668,162,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
669,162,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
672,162,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,351,891,606,,,,,
678,162,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,288,719,599,,,,,
680,162,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,359,1050,653,,,,,
683,208,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,351,1060,668,,,,,
685,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
688,208,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
689,208,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
690,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
700,208,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,388,1155,664,,,,,
704,208,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,232,811,713,,,,,
713,208,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,518,1484,650,,,,,
717,208,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,359,1230,708,,,,,
719,208,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,384,907,576,,,,,
726,208,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
728,208,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
731,208,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
732,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
734,208,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,259,815,682,,,,,
737,208,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,391,1268,691,,,,,
740,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
743,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
746,208,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,363,964,623,,,,,
758,208,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
760,208,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,350,1132,690,,,,,
763,21,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,383,1018,623,,,,,
767,21,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,281,673,582,,,,,
770,21,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
771,21,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
773,21,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,328,935,649,,,,,
787,21,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
796,21,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,332,743,553,,,,,
801,21,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,325,817,602,,,,,
806,21,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
810,21,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
811,21,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,385,1191,676,,,,,
814,21,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,273,619,558,,,,,
817,21,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,318,838,620,,,,,
818,21,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,239,661,638,,,,,
820,21,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
821,21,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,422,1101,616,,,,,
823,21,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
825,21,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
834,21,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
835,21,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
843,143,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,437,1203,636,,,,,
844,143,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
849,143,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,338,776,564,,,,,
852,143,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
856,143,Outer Bay,Inner Bay,MCAP,PHY1 ,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
857,143,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,516,1081,522,,,,,
859,143,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,548,1387,604,,,,,
862,143,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
867,143,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
870,143,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,487,1514,678,,,,,
878,143,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,357,1069,666,,,,,
884,143,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,447,1124,602,,,,,
887,143,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,461,1125,590,,,,,
888,143,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
890,143,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,404,1037,610,,,,,
898,143,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
899,143,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
901,143,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
910,143,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
920,143,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,505,1218,585,,,,,
921,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,267,809,669,,,,,
923,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,310,888,650,,,,,
928,22,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
930,22,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
943,22,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
946,22,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,307,839,634,,,,,
948,22,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
951,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,331,982,662,,,,,
952,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,425,1256,661,,,,,
953,22,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,439,1178,627,,,,,
960,22,Outer Bay,Outer Bay,MCAP,PHY5 ,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
964,22,Outer Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
966,22,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
967,22,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,292,731,600,,,,,
971,22,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,300,774,612,,,,,
976,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
978,22,Outer Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,397,868,542,,,,,
988,22,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
989,22,Outer Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,430,1208,644,,,,,
996,22,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
999,22,Outer Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1001,166,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,368,1019,638,,,,,
1004,166,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1006,166,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1009,166,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1015,166,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1018,166,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,400,1153,653,,,,,
1029,166,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,453,1092,585,,,,,
1035,166,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,304,911,666,,,,,
1038,166,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1039,166,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,369,921,599,,,,,
1046,166,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,268,670,600,,,,,
1052,166,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1054,166,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1060,166,Inner Bay,Inner Bay,MCAP,PHY2,4.5,,,,,,,,,,,,,441,996,557,,,,,
1067,166,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1071,166,Inner Bay,Inner Bay,MCAP,PHY1,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1072,166,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,291,716,593,,,,,
1075,166,Inner Bay,Outer Bay,MCAP,PHY5,4.5,,,,,,,,,,,,,NA,NA,NA,,,,,
1076,166,Inner Bay,Outer Bay,MCAP,PHY6,4.5,,,,,,,,,,,,,392,1005,609,,,,,
